DATE;PLAYER;PRED
25-12-2021;KyleKuzma;0.0019032915007066
25-12-2021;RoyceONeale;0.0017678397210805
25-12-2021;DevinVassell;0.0017656169275064
25-12-2021;DeAnthonyMelton;0.0016277495641288
25-12-2021;TimHardawayJr;0.0015272097263975
25-12-2021;KristapsPorziņģis;0.0014965155406528
25-12-2021;DeandreAyton;0.0014830284812925
25-12-2021;DejounteMurray;0.0013825080061713
25-12-2021;KentaviousCaldwell-Pope;0.001365044836715
25-12-2021;ReggieJackson;0.001340538276012
25-12-2021;AnthonyDavis;0.0012661412473499
25-12-2021;AlHorford;0.0012453681589588
25-12-2021;CarmeloAnthony;0.0012185673409303
25-12-2021;LaMeloBall;0.001215340724307
25-12-2021;PaulGeorge;0.0011889163109441
25-12-2021;JeffGreen;0.0011701190691895
25-12-2021;DerrickWhite;0.0011524074132014
25-12-2021;DougMcDermott;0.0011524074132014
25-12-2021;KeldonJohnson;0.0011524074132014
25-12-2021;EricBledsoe;0.0011524074132014
25-12-2021;ShakeMilton;0.0011524074132014
25-12-2021;TyreseMaxey;0.0011524074132014
25-12-2021;DAngeloRussell;0.0011524074132014
26-12-2021;StephenCurry;0.6781524466821319
26-12-2021;KevinDurant;0.5448045666826814
26-12-2021;GiannisAntetokounmpo;0.5015935496039341
26-12-2021;NikolaJokić;0.3739969871063487
26-12-2021;JamesHarden;0.2393050029532513
26-12-2021;ChrisPaul;0.2084429730469663
26-12-2021;DonovanMitchell;0.1763965342048882
26-12-2021;DeMarDeRozan;0.1162401149848644
26-12-2021;RudyGobert;0.0762496172792746
26-12-2021;JimmyButler;0.0709505080358609
26-12-2021;DuncanRobinson;0.015906981967702
26-12-2021;JadenMcDaniels;0.004581625818256
26-12-2021;DannyGreen;0.0041993650768122
26-12-2021;LonzoBall;0.0033877925757065
26-12-2021;NicolasBatum;0.0032407104155394
26-12-2021;MatisseThybulle;0.0030586583126347
26-12-2021;GaryTrentJr;0.0030008680587917
26-12-2021;DorianFinney-Smith;0.0029698445836068
26-12-2021;EvanMobley;0.0026926042834272
26-12-2021;ScottieBarnes;0.0026104803365549
26-12-2021;MarcusSmart;0.0023479159328629
26-12-2021;NikolaVučević;0.0023205124501057
26-12-2021;PatrickBeverley;0.0022205033455105
26-12-2021;JarenJacksonJr;0.0021160005357625
26-12-2021;AlexCaruso;0.002102770191742
26-12-2021;LauriMarkkanen;0.0020776241936376
26-12-2021;BobbyPortis;0.0020703808473089
26-12-2021;KyleKuzma;0.0020527541561775
26-12-2021;FredVanVleet;0.0020479902202735
26-12-2021;DevinVassell;0.0019398937392775
26-12-2021;KristapsPorziņģis;0.0017077122404519
26-12-2021;DeAnthonyMelton;0.0016345026425922
26-12-2021;RoyceONeale;0.0016000641880862
26-12-2021;ReggieJackson;0.0013793548584638
26-12-2021;PreciousAchiuwa;0.0013594601931912
26-12-2021;KentaviousCaldwell-Pope;0.0013500705861693
26-12-2021;JeffGreen;0.0013224491813517
26-12-2021;DejounteMurray;0.0013146501343595
26-12-2021;JarredVanderbilt;0.0013008973463522
26-12-2021;DevinBooker;0.0012942759323476
26-12-2021;Karl-AnthonyTowns;0.0012685802295001
26-12-2021;LaMeloBall;0.0012380568930774
26-12-2021;AaronGordon;0.0012006653808184
26-12-2021;MalikBeasley;0.0011953120013964
26-12-2021;TobiasHarris;0.0011524074132014
26-12-2021;LukaDončić;0.0011524074132014
26-12-2021;TimHardawayJr;0.0011524074132014
26-12-2021;SethCurry;0.0011524074132014
26-12-2021;TeranceMann;0.0011524074132014
26-12-2021;MonteMorris;0.0011524074132014
27-12-2021;StephenCurry;0.6415835418664022
27-12-2021;KevinDurant;0.518952118791806
27-12-2021;GiannisAntetokounmpo;0.4567107022094233
27-12-2021;NikolaJokić;0.3922224259652532
27-12-2021;JamesHarden;0.2169496295823365
27-12-2021;ChrisPaul;0.1807348781505633
27-12-2021;DonovanMitchell;0.17218690212508
27-12-2021;DeMarDeRozan;0.1116288499787932
27-12-2021;JimmyButler;0.0800794984604188
27-12-2021;RudyGobert;0.0648051377478431
27-12-2021;DuncanRobinson;0.0184533471361912
27-12-2021;DevinBooker;0.0051356200597786
27-12-2021;JadenMcDaniels;0.0051220112796157
27-12-2021;DannyGreen;0.0037502556140196
27-12-2021;LonzoBall;0.0034395853983706
27-12-2021;DorianFinney-Smith;0.0033958437751509
27-12-2021;MatisseThybulle;0.0029156455458809
27-12-2021;NicolasBatum;0.0028380286933231
27-12-2021;NikolaVučević;0.0026470702450365
27-12-2021;MarcusSmart;0.0025904481194603
27-12-2021;ClintCapela;0.0024511564017958
27-12-2021;EvanMobley;0.0024428482172204
27-12-2021;PatrickBeverley;0.0024223565059977
27-12-2021;AlexCaruso;0.0022032790587914
27-12-2021;BobbyPortis;0.0019898726299248
27-12-2021;JarenJacksonJr;0.00192158192669
27-12-2021;LauriMarkkanen;0.0017934639704323
27-12-2021;KyleKuzma;0.0017728546685514
27-12-2021;RoyceONeale;0.0017601673237083
27-12-2021;JarredVanderbilt;0.0017327504564564
27-12-2021;Karl-AnthonyTowns;0.0016780529456786
27-12-2021;KristapsPorziņģis;0.0016507312565057
27-12-2021;MalikBeasley;0.0015980488419862
27-12-2021;TimHardawayJr;0.0015663928366973
27-12-2021;DeAnthonyMelton;0.0015440365154962
27-12-2021;ReggieJackson;0.0015026702618202
27-12-2021;KentaviousCaldwell-Pope;0.0014634062899028
27-12-2021;LaMeloBall;0.0014556462621199
27-12-2021;DevinVassell;0.001445155635982
27-12-2021;DejounteMurray;0.00137376904425
27-12-2021;PaulGeorge;0.0012992003691316
27-12-2021;DeandreAyton;0.001279325905372
27-12-2021;JeffGreen;0.0012183748422567
27-12-2021;AlHorford;0.0011897790856066
27-12-2021;AnthonyEdwards;0.0011687067500284
27-12-2021;ShakeMilton;0.0011524074132014
27-12-2021;AaronGordon;0.0011524074132014
27-12-2021;TobiasHarris;0.0011524074132014
27-12-2021;TyreseMaxey;0.0011524074132014
27-12-2021;MonteMorris;0.0011524074132014
28-12-2021;StephenCurry;0.6415835418664022
28-12-2021;KevinDurant;0.518952118791806
28-12-2021;GiannisAntetokounmpo;0.4567107022094233
28-12-2021;NikolaJokić;0.3922224259652532
28-12-2021;JamesHarden;0.2169496295823365
28-12-2021;ChrisPaul;0.1807348781505633
28-12-2021;DonovanMitchell;0.17218690212508
28-12-2021;DeMarDeRozan;0.1116288499787932
28-12-2021;JimmyButler;0.0800794984604188
28-12-2021;RudyGobert;0.0648051377478431
28-12-2021;DuncanRobinson;0.0184533471361912
28-12-2021;DevinBooker;0.0051356200597786
28-12-2021;JadenMcDaniels;0.0051220112796157
28-12-2021;DannyGreen;0.0037502556140196
28-12-2021;LonzoBall;0.0034395853983706
28-12-2021;DorianFinney-Smith;0.0033958437751509
28-12-2021;MatisseThybulle;0.0029156455458809
28-12-2021;NicolasBatum;0.0028380286933231
28-12-2021;NikolaVučević;0.0026470702450365
28-12-2021;MarcusSmart;0.0025904481194603
28-12-2021;ClintCapela;0.0024511564017958
28-12-2021;EvanMobley;0.0024428482172204
28-12-2021;PatrickBeverley;0.0024223565059977
28-12-2021;AlexCaruso;0.0022032790587914
28-12-2021;BobbyPortis;0.0019898726299248
28-12-2021;JarenJacksonJr;0.00192158192669
28-12-2021;LauriMarkkanen;0.0017934639704323
28-12-2021;KyleKuzma;0.0017728546685514
28-12-2021;RoyceONeale;0.0017601673237083
28-12-2021;JarredVanderbilt;0.0017327504564564
28-12-2021;Karl-AnthonyTowns;0.0016780529456786
28-12-2021;KristapsPorziņģis;0.0016507312565057
28-12-2021;MalikBeasley;0.0015980488419862
28-12-2021;TimHardawayJr;0.0015663928366973
28-12-2021;DeAnthonyMelton;0.0015440365154962
28-12-2021;ReggieJackson;0.0015026702618202
28-12-2021;KentaviousCaldwell-Pope;0.0014634062899028
28-12-2021;LaMeloBall;0.0014556462621199
28-12-2021;DevinVassell;0.001445155635982
28-12-2021;DejounteMurray;0.00137376904425
28-12-2021;PaulGeorge;0.0012992003691316
28-12-2021;DeandreAyton;0.001279325905372
28-12-2021;JeffGreen;0.0012183748422567
28-12-2021;AlHorford;0.0011897790856066
28-12-2021;AnthonyEdwards;0.0011687067500284
28-12-2021;ShakeMilton;0.0011524074132014
28-12-2021;AaronGordon;0.0011524074132014
28-12-2021;TobiasHarris;0.0011524074132014
28-12-2021;TyreseMaxey;0.0011524074132014
28-12-2021;MonteMorris;0.0011524074132014
29-12-2021;StephenCurry;0.6526814158609666
29-12-2021;KevinDurant;0.5239803711235703
29-12-2021;GiannisAntetokounmpo;0.4728452230783053
29-12-2021;NikolaJokić;0.3951751962700043
29-12-2021;JamesHarden;0.3182957793949036
29-12-2021;ChrisPaul;0.1697298514964643
29-12-2021;DonovanMitchell;0.1681635819253178
29-12-2021;DeMarDeRozan;0.1197065227818404
29-12-2021;RudyGobert;0.0926034660058224
29-12-2021;JimmyButler;0.0891701846636925
29-12-2021;DuncanRobinson;0.0196390989628769
29-12-2021;ZachLaVine;0.0169152651969194
29-12-2021;JadenMcDaniels;0.0042704149191929
29-12-2021;DannyGreen;0.003758577554649
29-12-2021;LonzoBall;0.0032136065291399
29-12-2021;GaryTrentJr;0.0031090240576959
29-12-2021;ScottieBarnes;0.0029292446193275
29-12-2021;MatisseThybulle;0.0028874806668192
29-12-2021;NikolaVučević;0.0028117149290897
29-12-2021;EvanMobley;0.0027506399735596
29-12-2021;NicolasBatum;0.0027396437312095
29-12-2021;DorianFinney-Smith;0.0026860765738751
29-12-2021;MarcusSmart;0.0024332299877179
29-12-2021;KristapsPorziņģis;0.002389123018664
29-12-2021;FredVanVleet;0.002193772485876
29-12-2021;BobbyPortis;0.0021844136120455
29-12-2021;PatrickBeverley;0.002155203778917
29-12-2021;LauriMarkkanen;0.0020843608476964
29-12-2021;KyleKuzma;0.0020548309765279
29-12-2021;AlexCaruso;0.0019178914609662
29-12-2021;JarenJacksonJr;0.0018950508288175
29-12-2021;RoyceONeale;0.0016123846919048
29-12-2021;PreciousAchiuwa;0.0015879481942943
29-12-2021;KentaviousCaldwell-Pope;0.0014838775147708
29-12-2021;MalikBeasley;0.0014621650554225
29-12-2021;JarredVanderbilt;0.0014457844507295
29-12-2021;JeffGreen;0.0014353759768029
29-12-2021;Karl-AnthonyTowns;0.0014226100464354
29-12-2021;DevinVassell;0.0013833901228922
29-12-2021;DeAnthonyMelton;0.001362050101298
29-12-2021;AnthonyDavis;0.0013463131465204
29-12-2021;AaronGordon;0.001315573828975
29-12-2021;LaMeloBall;0.0012696948634067
29-12-2021;DejounteMurray;0.0012193524889928
29-12-2021;CarmeloAnthony;0.0012079072831144
29-12-2021;ReggieJackson;0.0012008205445153
29-12-2021;DennisSchröder;0.0011524074132014
29-12-2021;JoshRichardson;0.0011524074132014
29-12-2021;JaysonTatum;0.0011524074132014
29-12-2021;TyreseMaxey;0.0011524074132014
30-12-2021;StephenCurry;0.6342393849364606
30-12-2021;KevinDurant;0.533624381797806
30-12-2021;GiannisAntetokounmpo;0.5095681465546279
30-12-2021;NikolaJokić;0.4920320847473777
30-12-2021;JamesHarden;0.329802396591713
30-12-2021;DonovanMitchell;0.1849419377817213
30-12-2021;ChrisPaul;0.1787939972192153
30-12-2021;DeMarDeRozan;0.1405039001942786
30-12-2021;JimmyButler;0.1264041541408753
30-12-2021;RudyGobert;0.1021912720014142
30-12-2021;ZachLaVine;0.0333686928085628
30-12-2021;JoelEmbiid;0.0222003156019756
30-12-2021;DuncanRobinson;0.0164234762108939
30-12-2021;DevinBooker;0.0146088160274824
30-12-2021;JadenMcDaniels;0.0038996688529143
30-12-2021;DannyGreen;0.0036216215320146
30-12-2021;LonzoBall;0.0034252305296414
30-12-2021;NicolasBatum;0.0030654860563242
30-12-2021;DorianFinney-Smith;0.0028885970249056
30-12-2021;MatisseThybulle;0.0026995008619177
30-12-2021;NikolaVučević;0.0026816955410793
30-12-2021;MarcusSmart;0.0026548476928962
30-12-2021;PatrickBeverley;0.0023975536246519
30-12-2021;EvanMobley;0.0023326118683484
30-12-2021;KristapsPorziņģis;0.0022917106057012
30-12-2021;RJBarrett;0.002272683613875
30-12-2021;AlexCaruso;0.0021675734301253
30-12-2021;JarenJacksonJr;0.0020054364536533
30-12-2021;LauriMarkkanen;0.0018376837132819
30-12-2021;BobbyPortis;0.0018355165287264
30-12-2021;RoyceONeale;0.001804785043125
30-12-2021;KyleKuzma;0.0017947577094687
30-12-2021;MitchellRobinson;0.0017638842891818
30-12-2021;KentaviousCaldwell-Pope;0.0016208751245538
30-12-2021;DevinVassell;0.0016204563069793
30-12-2021;JuliusRandle;0.00157008467961
30-12-2021;DeAnthonyMelton;0.0015502710415576
30-12-2021;JeffGreen;0.0015387485985428
30-12-2021;TimHardawayJr;0.0014729364180787
30-12-2021;EvanFournier;0.0014502580780612
30-12-2021;ReggieJackson;0.0014412612004611
30-12-2021;PaulGeorge;0.0014392217214775
30-12-2021;DejounteMurray;0.0014355784864676
30-12-2021;DeandreAyton;0.0013869529636808
30-12-2021;JarredVanderbilt;0.0013123820713667
30-12-2021;MalikBeasley;0.0012964739798353
30-12-2021;AaronGordon;0.0012915594806102
30-12-2021;LaMeloBall;0.0012842092149502
30-12-2021;Karl-AnthonyTowns;0.0012468979239487
30-12-2021;AlHorford;0.0011530544945201
31-12-2021;StephenCurry;0.6127376137678391
31-12-2021;KevinDurant;0.5143460126796895
31-12-2021;GiannisAntetokounmpo;0.4947973204281042
31-12-2021;NikolaJokić;0.4746857129444882
31-12-2021;JamesHarden;0.3134782855295746
31-12-2021;ChrisPaul;0.1891638631531002
31-12-2021;DonovanMitchell;0.1726262066936942
31-12-2021;DeMarDeRozan;0.1207200208556313
31-12-2021;RudyGobert;0.1192611897243259
31-12-2021;JimmyButler;0.1188322986468876
31-12-2021;DevinBooker;0.0404671767535606
31-12-2021;JoelEmbiid;0.0236602314097367
31-12-2021;DuncanRobinson;0.0165872464631496
31-12-2021;ZachLaVine;0.0102207659569538
31-12-2021;JadenMcDaniels;0.0042543305089008
31-12-2021;DannyGreen;0.0035797666525775
31-12-2021;LonzoBall;0.0032719609396636
31-12-2021;DorianFinney-Smith;0.0031332963935281
31-12-2021;NicolasBatum;0.0029490232189737
31-12-2021;NikolaVučević;0.0029221099743956
31-12-2021;MarcusSmart;0.002805864611738
31-12-2021;MatisseThybulle;0.0027924676869877
31-12-2021;EvanMobley;0.0026110289659798
31-12-2021;PatrickBeverley;0.0024024659274306
31-12-2021;KristapsPorziņģis;0.0023693160058732
31-12-2021;LauriMarkkanen;0.0021204062916654
31-12-2021;KyleKuzma;0.0020930173350779
31-12-2021;RJBarrett;0.0020779436259683
31-12-2021;JarenJacksonJr;0.0020546952955883
31-12-2021;BobbyPortis;0.0020534697338872
31-12-2021;AlexCaruso;0.0019464991192567
31-12-2021;JeffGreen;0.0017789741562772
31-12-2021;MitchellRobinson;0.0017600153476496
31-12-2021;KentaviousCaldwell-Pope;0.0017337575036838
31-12-2021;DevinVassell;0.0016741996277789
31-12-2021;MalikBeasley;0.0016571634242688
31-12-2021;JarredVanderbilt;0.0016506590175099
31-12-2021;Karl-AnthonyTowns;0.0016093002521561
31-12-2021;RoyceONeale;0.0015820197277494
31-12-2021;AaronGordon;0.0015275517418968
31-12-2021;DeAnthonyMelton;0.0014971580741514
31-12-2021;DejounteMurray;0.0014507217226929
31-12-2021;JuliusRandle;0.0012914762568817
31-12-2021;PaulGeorge;0.0012795763486264
31-12-2021;TimHardawayJr;0.0012241087515207
31-12-2021;ReggieJackson;0.0012078019259008
31-12-2021;DeandreAyton;0.0011550336729066
31-12-2021;DennisSchröder;0.0011524074132014
31-12-2021;AndrewWiggins;0.0011524074132014
31-12-2021;JaysonTatum;0.0011524074132014
02-01-2022;StephenCurry;0.6407675684852233
02-01-2022;KevinDurant;0.4716795362679336
02-01-2022;NikolaJokić;0.4152998232960845
02-01-2022;GiannisAntetokounmpo;0.357014659337163
02-01-2022;JamesHarden;0.3183379000593429
02-01-2022;ChrisPaul;0.1290996504266588
02-01-2022;DonovanMitchell;0.1123129851305305
02-01-2022;DeMarDeRozan;0.1081336457957486
02-01-2022;JimmyButler;0.097260057230469
02-01-2022;JoelEmbiid;0.0700627345235894
02-01-2022;LeBronJames;0.0568238530837311
02-01-2022;JaMorant;0.0351868392838072
02-01-2022;ZachLaVine;0.033046683378059
02-01-2022;RudyGobert;0.0244266692250948
02-01-2022;PaulGeorge;0.0242288679038053
02-01-2022;LukaDončić;0.0215877534564241
02-01-2022;ReggieJackson;0.0210478910971162
02-01-2022;ReggieBullock;0.0201129637855757
02-01-2022;DAngeloRussell;0.0186680840249192
02-01-2022;JaysonTatum;0.0172216933427315
02-01-2022;DevinBooker;0.0171231091135163
02-01-2022;MalikBeasley;0.01673536376561
02-01-2022;MatisseThybulle;0.0144902575390565
02-01-2022;DannyGreen;0.0142807538149105
02-01-2022;AnthonyEdwards;0.0137564786772355
02-01-2022;EvanFournier;0.01372870857031
02-01-2022;TylerHerro;0.0132592666772407
02-01-2022;DennisSchröder;0.0132047680204073
02-01-2022;TimHardawayJr;0.0131736582506473
02-01-2022;BradleyBeal;0.0130055107366817
02-01-2022;PatrickBeverley;0.0126545791041447
02-01-2022;TalenHorton-Tucker;0.0125829518821169
02-01-2022;DariusGarland;0.0123506897927229
02-01-2022;DejounteMurray;0.0122176842691028
02-01-2022;IsaacOkoro;0.0120350711143259
02-01-2022;DougMcDermott;0.011020239564582
02-01-2022;KembaWalker;0.0110202110276356
02-01-2022;DuncanRobinson;0.0109415146295028
02-01-2022;DillonBrooks;0.0107707199833404
02-01-2022;PJWashington;0.0106823125600668
02-01-2022;KentaviousCaldwell-Pope;0.0106155970283487
02-01-2022;JaylenBrown;0.0100578875900179
02-01-2022;JeffGreen;0.0096021330630372
02-01-2022;DerrickRose;0.0095196388786196
02-01-2022;MalikMonk;0.0094635685365389
02-01-2022;JoshRichardson;0.0094090774903881
02-01-2022;JadenMcDaniels;0.0089122163390117
02-01-2022;GeorgeHill;0.0088915144002526
02-01-2022;RickyRubio;0.0084886473359599
02-01-2022;SpencerDinwiddie;0.0077827114008278
03-01-2022;StephenCurry;0.4735659625515198
03-01-2022;GiannisAntetokounmpo;0.3304194316916027
03-01-2022;KevinDurant;0.2808105833482524
03-01-2022;NikolaJokić;0.2632300190557636
03-01-2022;JamesHarden;0.2503641319966091
03-01-2022;ChrisPaul;0.206527885215202
03-01-2022;DeMarDeRozan;0.064964309132169
03-01-2022;RudyGobert;0.0450932845394577
03-01-2022;ZachLaVine;0.0414773101989989
03-01-2022;PreciousAchiuwa;0.0215778980130525
03-01-2022;JadenMcDaniels;0.0132005783372819
03-01-2022;MatisseThybulle;0.0105040090097426
03-01-2022;JarredVanderbilt;0.0096742169281598
03-01-2022;PatrickBeverley;0.0088879091764077
03-01-2022;TyreseHaliburton;0.0079735137480524
03-01-2022;DannyGreen;0.00642947108112
03-01-2022;TalenHorton-Tucker;0.0032759373258076
03-01-2022;NikolaVučević;0.0016305193110351
03-01-2022;ReggieBullock;0.0015651276176881
03-01-2022;KyleKuzma;0.0007027442787518
04-01-2022;StephenCurry;0.4735659625515198
04-01-2022;GiannisAntetokounmpo;0.3304194316916027
04-01-2022;KevinDurant;0.2808105833482524
04-01-2022;NikolaJokić;0.2632300190557636
04-01-2022;JamesHarden;0.2503641319966091
04-01-2022;ChrisPaul;0.206527885215202
04-01-2022;DeMarDeRozan;0.064964309132169
04-01-2022;RudyGobert;0.0450932845394577
04-01-2022;ZachLaVine;0.0414773101989989
04-01-2022;PreciousAchiuwa;0.0215778980130525
04-01-2022;JadenMcDaniels;0.0132005783372819
04-01-2022;MatisseThybulle;0.0105040090097426
04-01-2022;JarredVanderbilt;0.0096742169281598
04-01-2022;PatrickBeverley;0.0088879091764077
04-01-2022;TyreseHaliburton;0.0079735137480524
04-01-2022;DannyGreen;0.00642947108112
